RunID,SubrunID,EventID,SubEventID
9443,4294967295,119,0
9641,4294967295,106,0
7229,4294967295,194,0
6428,4294967295,177,0
6625,4294967295,161,0
4437,4294967295,187,0
9352,4294967295,54,0
2021,4294967295,72,0
59,4294967295,189,0
5315,4294967295,104,0
1175,4294967295,105,0
573,4294967295,194,0
9536,4294967295,22,0
4456,4294967295,117,0
4460,4294967295,127,0
6016,4294967295,23,0
3443,4294967295,73,0
85,4294967295,120,0
1135,4294967295,86,0
9717,4294967295,61,0
543,4294967295,23,0
4664,4294967295,11,0
129,4294967295,40,0
8291,4294967295,169,0
2162,4294967295,155,0
330,4294967295,47,0
2790,4294967295,181,0
1300,4294967295,97,0
5475,4294967295,50,0
8909,4294967295,21,0
2554,4294967295,29,0
1042,4294967295,91,0
1928,4294967295,61,0
6681,4294967295,34,0
7170,4294967295,9,0
7435,4294967295,85,0
4022,4294967295,79,0
4105,4294967295,167,0
2788,4294967295,95,0
2678,4294967295,187,0
9221,4294967295,146,0
1742,4294967295,187,0
7944,4294967295,27,0
5823,4294967295,196,0
158,4294967295,185,0
9998,4294967295,85,0
1193,4294967295,112,0
1202,4294967295,42,0
3584,4294967295,19,0
2719,4294967295,41,0
2955,4294967295,180,0
4539,4294967295,68,0
2787,4294967295,157,0
3230,4294967295,87,0
6315,4294967295,171,0
7860,4294967295,72,0
3589,4294967295,92,0
4481,4294967295,129,0
4192,4294967295,162,0
5085,4294967295,122,0
7949,4294967295,49,0
3838,4294967295,170,0
2349,4294967295,93,0
6784,4294967295,89,0
7830,4294967295,53,0
7296,4294967295,1,0
9709,4294967295,70,0
608,4294967295,2,0
4774,4294967295,142,0
2249,4294967295,184,0
4993,4294967295,39,0
2965,4294967295,147,0
918,4294967295,128,0
5727,4294967295,123,0
1302,4294967295,92,0
867,4294967295,125,0
1435,4294967295,171,0
2541,4294967295,191,0
6511,4294967295,37,0
6319,4294967295,124,0
8345,4294967295,200,0
2958,4294967295,27,0
1123,4294967295,65,0
7248,4294967295,85,0
9778,4294967295,179,0
6493,4294967295,124,0
7798,4294967295,10,0
6880,4294967295,104,0
4530,4294967295,154,0
5530,4294967295,185,0
8926,4294967295,115,0
4534,4294967295,43,0
3570,4294967295,92,0
4570,4294967295,132,0
4712,4294967295,198,0
1939,4294967295,147,0
6193,4294967295,10,0
3389,4294967295,102,0
4729,4294967295,24,0
5710,4294967295,153,0
8694,4294967295,194,0
9585,4294967295,127,0
7921,4294967295,129,0
1874,4294967295,84,0
4790,4294967295,85,0
1726,4294967295,59,0
7634,4294967295,168,0
22,4294967295,71,0
2266,4294967295,164,0
1962,4294967295,133,0
5389,4294967295,8,0
2289,4294967295,28,0
4640,4294967295,64,0
6708,4294967295,14,0
3357,4294967295,34,0
25,4294967295,170,0
3855,4294967295,80,0
9342,4294967295,170,0
