epoch,train_loss,val_loss,lr,best_model_is_updated,val_residual_p16_deg,val_residual_p50_deg,val_residual_p84_deg,val_W_deg,val_kappa_p16,val_kappa_p50,val_kappa_p84,val_kappa_W
10,-0.4165563159411914,-0.4092110133435449,0.0006476271082647145,True,-7.8385329246521,-0.5033166408538818,7.429162979125977,7.633848190307617,7.561254024505615,62.68595886230469,102.63861083984375,47.53867721557617
11,-0.4245031336648576,-0.42272687055607094,0.0006140677724033594,True,-7.615774631500244,-0.086763896048069,7.538374900817871,7.577075004577637,7.571136951446533,61.836181640625,103.05542755126953,47.74214553833008
12,-0.4436735798546122,-0.4302199776487529,0.0005805084947496653,True,-7.4019999504089355,0.32988446950912476,7.531735420227051,7.466867446899414,8.445273399353027,65.7896728515625,100.75479888916016,46.154762268066406
13,-0.4548103130687842,-0.45280199264286863,0.0005469491588883102,True,-7.026364803314209,0.11774563044309616,7.387960910797119,7.207162857055664,8.458836555480957,68.26689147949219,102.6435546875,47.09235763549805
14,-0.4803806991770126,-0.4498426018696978,0.0005133898230269551,False,-6.974619388580322,0.05681351572275162,7.517980575561523,7.246299743652344,8.913809776306152,72.91034698486328,100.43685913085938,45.76152420043945
15,-0.4980566574851548,-0.41994076164007654,0.0004798305162694305,False,-7.759300708770752,-0.34723997116088867,7.224127292633057,7.491714000701904,8.476383209228516,73.07527160644531,103.32176971435547,47.422691345214844
16,-0.5147775492080106,-0.46077736661693125,0.00044627118040807545,True,-6.975759506225586,0.10269872844219208,7.324778079986572,7.1502685546875,7.62100076675415,69.47248840332031,100.21440124511719,46.29669952392578
17,-0.5290118582049798,-0.48971185465718065,0.00041271187365055084,True,-6.75825834274292,0.21995258331298828,6.743767738342285,6.751012802124023,8.465265274047852,73.55540466308594,97.98310852050781,44.7589225769043
18,-0.5461892226787074,-0.49146661387447005,0.0003791525377891958,True,-6.971587657928467,-0.16468268632888794,6.4205241203308105,6.696055889129639,10.141878128051758,78.22752380371094,99.81651306152344,44.837318420410156
19,-0.5595857160908891,-0.49177760541469195,0.00034559323103167117,True,-6.46533727645874,0.22374334931373596,6.889747142791748,6.677542209625244,11.005435943603516,79.23704528808594,101.3765869140625,45.185577392578125
20,-0.5755925872756217,-0.4992600905068787,0.0003120338951703161,True,-6.676445484161377,-0.07053536176681519,6.836719036102295,6.756582260131836,8.937443733215332,78.53067016601562,101.88483428955078,46.47369384765625
21,-0.5877145368021692,-0.4962923553152387,0.0002784745884127915,False,-6.8437395095825195,-0.03252536058425903,6.423316955566406,6.633528232574463,10.53404712677002,83.64302825927734,104.15576934814453,46.81085968017578
22,-0.5983280551077305,-0.5016467135070118,0.0002449152525514364,True,-6.677199363708496,0.009780831634998322,6.613665580749512,6.645432472229004,10.494675636291504,81.47467803955078,101.36563873291016,45.435482025146484
23,-0.6127881669260817,-0.4944859408680853,0.00021135593124199659,False,-6.5727458000183105,0.3437087833881378,6.4661784172058105,6.5194621086120605,11.491639137268066,83.94009399414062,103.13856506347656,45.823463439941406
24,-0.6241244259867335,-0.4894472804154725,0.00017779660993255675,False,-6.501569747924805,-0.03025090880692005,6.645473003387451,6.573521614074707,11.69814682006836,83.9808349609375,102.50415802001953,45.40300750732422
25,-0.6389977833570943,-0.480562531228381,0.0001442372886231169,False,-6.581301212310791,0.002718415344133973,6.612866401672363,6.597084045410156,12.950864791870117,84.26565551757812,100.41020202636719,43.72966766357422
26,-0.6525132811556277,-0.5030579421625625,0.00011067796731367707,True,-6.578247547149658,-0.0904112160205841,6.292041301727295,6.435144424438477,12.589107513427734,86.30401611328125,102.72660827636719,45.068748474121094
27,-0.6716675308809078,-0.48497013196407884,7.711864600423723e-05,False,-6.642531394958496,0.04646577686071396,6.327628135681152,6.485079765319824,14.096477508544922,87.5312728881836,103.28531646728516,44.59442138671875
28,-0.6872401794882322,-0.48115164612731887,4.355932105681859e-05,False,-6.476437568664551,0.10367543995380402,6.346920490264893,6.411679267883301,14.65135383605957,88.52867126464844,103.7262191772461,44.53743362426758
29,-0.7039594162958255,-0.4816584899860517,9.999999747378752e-06,False,-6.396780490875244,0.02527170069515705,6.465638160705566,6.431209564208984,14.844610214233398,88.23173522949219,102.83219909667969,43.99379348754883
