section,file_path,file_format,data_format,frames_with_I3Photons,frames_with_nonempty_I3Photons,unique_string_id_count,total_photon_count,avg_photons_per_nonempty_frame,status,error
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34036014_gen_002.i3.gz,i3.gz,I3Photons,114,114,102,1027953,9017.131578947368,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34036014_gen_004.i3.gz,i3.gz,I3Photons,96,96,102,6123169,63783.010416666664,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34036014_gen_005.i3.gz,i3.gz,I3Photons,93,93,101,191679,2061.064516129032,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34088294_gen_001.i3.gz,i3.gz,I3Photons,109,109,102,2892118,26533.19266055046,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34088294_gen_002.i3.gz,i3.gz,I3Photons,111,111,102,5068212,45659.56756756757,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34088294_gen_006.i3.gz,i3.gz,I3Photons,105,105,102,11891559,113252.94285714286,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34088294_gen_007.i3.gz,i3.gz,I3Photons,96,96,102,2136941,22259.802083333332,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34088294_gen_008.i3.gz,i3.gz,I3Photons,100,100,102,6419067,64190.67,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34088294_gen_009.i3.gz,i3.gz,I3Photons,107,107,102,3370041,31495.71028037383,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34097076_gen_005.i3.gz,i3.gz,I3Photons,98,98,102,3515261,35870.010204081635,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34097076_gen_009.i3.gz,i3.gz,I3Photons,116,116,102,5737428,49460.58620689655,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34104328_gen_001.i3.gz,i3.gz,I3Photons,110,110,102,4231691,38469.91818181818,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34104328_gen_002.i3.gz,i3.gz,I3Photons,105,105,102,938726,8940.247619047619,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34104328_gen_003.i3.gz,i3.gz,I3Photons,103,103,102,5486542,53267.398058252424,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34104328_gen_007.i3.gz,i3.gz,I3Photons,103,103,102,2760851,26804.3786407767,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34109446_gen_005.i3.gz,i3.gz,I3Photons,112,112,101,5397872,48195.28571428572,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34109446_gen_006.i3.gz,i3.gz,I3Photons,108,108,102,1325315,12271.435185185184,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34109446_gen_007.i3.gz,i3.gz,I3Photons,108,108,102,620607,5746.361111111111,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34114743_gen_001.i3.gz,i3.gz,I3Photons,116,116,101,2146625,18505.387931034482,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34114743_gen_002.i3.gz,i3.gz,I3Photons,111,111,102,2951462,26589.747747747748,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34114743_gen_003.i3.gz,i3.gz,I3Photons,101,101,102,3543484,35084.0,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34114743_gen_005.i3.gz,i3.gz,I3Photons,113,113,102,8132412,71968.24778761061,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34114743_gen_006.i3.gz,i3.gz,I3Photons,90,90,102,360849,4009.4333333333334,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34114743_gen_008.i3.gz,i3.gz,I3Photons,99,99,102,814215,8224.39393939394,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34114743_gen_009.i3.gz,i3.gz,I3Photons,112,112,102,3982760,35560.357142857145,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34114743_gen_010.i3.gz,i3.gz,I3Photons,96,96,102,812134,8459.729166666666,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34143248_gen_002.i3.gz,i3.gz,I3Photons,110,110,102,1607450,14613.181818181818,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34143248_gen_006.i3.gz,i3.gz,I3Photons,116,116,102,18449071,159043.7155172414,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34143248_gen_007.i3.gz,i3.gz,I3Photons,101,101,102,1496269,14814.544554455446,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34143248_gen_009.i3.gz,i3.gz,I3Photons,107,107,102,1574233,14712.457943925234,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34143248_gen_010.i3.gz,i3.gz,I3Photons,104,104,102,1693633,16284.932692307691,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34178298_gen_001.i3.gz,i3.gz,I3Photons,101,101,102,7830182,77526.55445544554,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34178298_gen_002.i3.gz,i3.gz,I3Photons,110,110,102,1569336,14266.690909090908,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34178298_gen_004.i3.gz,i3.gz,I3Photons,94,94,102,5319871,56594.37234042553,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34178298_gen_006.i3.gz,i3.gz,I3Photons,103,103,102,8871486,86130.93203883494,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34178298_gen_007.i3.gz,i3.gz,I3Photons,112,112,102,2578602,23023.23214285714,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34178298_gen_008.i3.gz,i3.gz,I3Photons,102,102,102,1170892,11479.333333333334,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34197693_gen_001.i3.gz,i3.gz,I3Photons,93,93,102,528756,5685.548387096775,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34197693_gen_005.i3.gz,i3.gz,I3Photons,101,101,102,1834776,18166.09900990099,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34197693_gen_008.i3.gz,i3.gz,I3Photons,110,110,102,1028842,9353.10909090909,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34197693_gen_009.i3.gz,i3.gz,I3Photons,100,100,102,3289373,32893.73,ok,
strings_102_80m/NC,/scratch/kbas/Spring2026MC/Strings_102_80m/NC_I3Photons/nc_34197693_gen_010.i3.gz,i3.gz,I3Photons,92,92,101,1693232,18404.695652173912,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_33996158_gen_001.i3.gz,i3.gz,I3Photons,111,111,102,2503978,22558.36036036036,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_33996158_gen_002.i3.gz,i3.gz,I3Photons,113,113,102,3424291,30303.46017699115,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_33996158_gen_009.i3.gz,i3.gz,I3Photons,103,103,102,15311973,148659.93203883496,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34040426_gen_002.i3.gz,i3.gz,I3Photons,119,119,102,1275473,10718.26050420168,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34040426_gen_003.i3.gz,i3.gz,I3Photons,103,103,102,4278951,41543.21359223301,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34040426_gen_006.i3.gz,i3.gz,I3Photons,115,115,102,13776236,119793.35652173913,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34040426_gen_007.i3.gz,i3.gz,I3Photons,117,117,101,4310383,36840.88034188034,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34040426_gen_008.i3.gz,i3.gz,I3Photons,112,112,102,4977416,44441.21428571428,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34040426_gen_010.i3.gz,i3.gz,I3Photons,112,112,102,2721104,24295.571428571428,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34114930_gen_002.i3.gz,i3.gz,I3Photons,108,108,102,2815861,26072.787037037036,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34114930_gen_004.i3.gz,i3.gz,I3Photons,102,102,102,1063748,10428.901960784313,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34114930_gen_008.i3.gz,i3.gz,I3Photons,118,118,102,9891098,83822.86440677966,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34114930_gen_009.i3.gz,i3.gz,I3Photons,113,113,102,2045639,18103.0,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34241564_gen_002.i3.gz,i3.gz,I3Photons,136,136,102,2012559,14798.22794117647,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34241564_gen_003.i3.gz,i3.gz,I3Photons,106,106,102,846594,7986.735849056604,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34254579_gen_003.i3.gz,i3.gz,I3Photons,120,120,102,15311999,127599.99166666667,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34254579_gen_010.i3.gz,i3.gz,I3Photons,113,113,102,1337643,11837.548672566372,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34257332_gen_002.i3.gz,i3.gz,I3Photons,97,97,102,770243,7940.649484536082,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34257332_gen_003.i3.gz,i3.gz,I3Photons,109,109,102,2191660,20106.97247706422,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34257332_gen_005.i3.gz,i3.gz,I3Photons,115,115,102,4910681,42701.57391304348,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34257332_gen_007.i3.gz,i3.gz,I3Photons,102,102,102,2989575,29309.558823529413,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34257332_gen_008.i3.gz,i3.gz,I3Photons,102,102,102,10960393,107454.83333333333,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34266034_gen_010.i3.gz,i3.gz,I3Photons,109,109,102,16002082,146808.09174311926,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34276485_gen_002.i3.gz,i3.gz,I3Photons,102,102,102,1541385,15111.617647058823,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34285504_gen_008.i3.gz,i3.gz,I3Photons,115,115,102,1093461,9508.35652173913,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34285504_gen_010.i3.gz,i3.gz,I3Photons,128,128,102,10837493,84667.9140625,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34291127_gen_006.i3.gz,i3.gz,I3Photons,117,117,101,441172,3770.7008547008545,ok,
strings_102_80m/Tau,/scratch/kbas/Spring2026MC/Strings_102_80m/Tau_I3Photons/tau_34291127_gen_008.i3.gz,i3.gz,I3Photons,120,120,102,2744200,22868.333333333332,ok,
