epoch,train_loss,val_loss,lr,best_model_is_updated,val_residual_p16_deg,val_residual_p50_deg,val_residual_p84_deg,val_W_deg,val_kappa_p16,val_kappa_p50,val_kappa_p84,val_kappa_W
12,-0.5440861484811803,-0.5334876841118582,0.0005805084947496653,True,-6.047647476196289,0.32623717188835144,6.840246200561523,6.443946838378906,8.275555610656738,82.05180358886719,102.03312683105469,46.8787841796875
13,-0.5561306711122419,-0.530699516032772,0.0005469491588883102,False,-6.875369548797607,-0.06791940331459045,6.310046195983887,6.592707633972168,8.767160415649414,82.44941711425781,101.04076385498047,46.136802673339844
14,-0.5713067805193429,-0.5536350144910003,0.0005133898230269551,True,-5.860172271728516,0.09715261310338974,6.681693077087402,6.270932674407959,10.477325439453125,85.59773254394531,100.78946685791016,45.156070709228516
15,-0.5831854371413836,-0.5653971983447892,0.0004798305162694305,True,-6.264007091522217,-0.0032784908544272184,6.068735122680664,6.1663713455200195,9.836669921875,85.08753204345703,100.94241333007812,45.55287170410156
16,-0.5960150625632399,-0.5500483971596448,0.00044627118040807545,False,-6.506725788116455,-0.5341618061065674,5.853794574737549,6.180260181427002,10.34578800201416,84.20806121826172,99.16018676757812,44.40719985961914
17,-0.6071236096208928,-0.5801840235697088,0.00041271187365055084,True,-6.296535015106201,-0.15720362961292267,5.5439043045043945,5.920219421386719,10.91595458984375,88.33058166503906,100.93700408935547,45.01052474975586
18,-0.6222394680887553,-0.573566741973412,0.0003791525377891958,False,-5.772061824798584,-0.15410272777080536,6.179011344909668,5.975536346435547,10.412117004394531,89.39104461669922,102.37395477294922,45.980918884277344
19,-0.6325144792211417,-0.5862241900093415,0.00034559323103167117,True,-5.817936420440674,-0.10619578510522842,6.004422664642334,5.911179542541504,10.639842987060547,90.07823181152344,103.14439392089844,46.25227355957031
20,-0.6444757773108114,-0.5882423349052549,0.0003120338951703161,True,-6.2280778884887695,-0.14986801147460938,5.450459957122803,5.839268684387207,10.73751449584961,91.03472900390625,101.73484802246094,45.49866485595703
21,-0.6565438782476238,-0.5866239646526791,0.0002784745884127915,False,-5.809371471405029,-0.24049095809459686,5.9020819664001465,5.855726718902588,10.994365692138672,91.03765869140625,101.53624725341797,45.27094268798828
22,-0.6687524703005575,-0.5992186101006235,0.0002449152525514364,True,-5.756616592407227,-0.17843186855316162,5.658565998077393,5.7075910568237305,11.600893020629883,92.30967712402344,102.07958984375,45.239349365234375
23,-0.6833083253009489,-0.5910381929712103,0.00021135593124199659,False,-5.427852630615234,0.0006830189377069473,6.09344482421875,5.760648727416992,12.517701148986816,93.06639862060547,102.31378936767578,44.89804458618164
24,-0.6950152420231267,-0.5917541134154488,0.00017779660993255675,False,-5.708181381225586,-0.15738122165203094,5.569749355316162,5.638965606689453,13.352826118469238,93.53117370605469,102.70845031738281,44.67781066894531
25,-0.7105642066602289,-0.5907063427392414,0.0001442372886231169,False,-5.610490798950195,0.06882098317146301,5.749012470245361,5.679751396179199,12.964029312133789,93.32032775878906,102.16638946533203,44.60118103027344
26,-0.7244364543194637,-0.5849411340208329,0.00011067796731367707,False,-5.556273937225342,0.1305522322654724,5.61934757232666,5.587810516357422,15.327680587768555,93.45384979248047,101.6823501586914,43.17733383178711
27,-0.7395698750797814,-0.5885361457448955,7.711864600423723e-05,False,-5.589533805847168,-0.025066794827580452,5.49808931350708,5.543811798095703,15.136361122131348,94.36934661865234,102.33865356445312,43.60114669799805
