timestamp,index,utilization_gpu_pct,memory_used_mib,memory_total_mib
2026-07-28T22:14:05-07:00,0, [N/A], 29146, 81559
2026-07-28T22:15:05-07:00,0, [N/A], 29146, 81559
2026-07-28T22:16:05-07:00,0, [N/A], 29146, 81559
2026-07-28T22:17:06-07:00,0, [N/A], 29146, 81559
2026-07-28T22:18:06-07:00,0, [N/A], 29146, 81559
2026-07-28T22:19:06-07:00,0, [N/A], 29146, 81559
2026-07-28T22:20:06-07:00,0, [N/A], 29146, 81559
2026-07-28T22:21:06-07:00,0, [N/A], 29146, 81559
2026-07-28T22:22:06-07:00,0, [N/A], 29146, 81559
2026-07-28T22:23:06-07:00,0, [N/A], 29146, 81559
2026-07-28T22:24:06-07:00,0, [N/A], 29146, 81559
2026-07-28T22:25:06-07:00,0, [N/A], 29146, 81559
2026-07-28T22:26:07-07:00,0, [N/A], 29146, 81559
2026-07-28T22:27:07-07:00,0, [N/A], 29146, 81559
2026-07-28T22:28:07-07:00,0, [N/A], 29146, 81559
2026-07-28T22:29:07-07:00,0, [N/A], 29148, 81559
2026-07-28T22:30:07-07:00,0, [N/A], 29148, 81559
2026-07-28T22:31:07-07:00,0, [N/A], 29148, 81559
2026-07-28T22:32:07-07:00,0, [N/A], 29148, 81559
2026-07-28T22:33:07-07:00,0, [N/A], 29148, 81559
2026-07-28T22:34:07-07:00,0, [N/A], 29148, 81559
2026-07-28T22:35:08-07:00,0, [N/A], 29148, 81559
2026-07-28T22:36:08-07:00,0, [N/A], 29148, 81559
2026-07-28T22:37:08-07:00,0, [N/A], 29148, 81559
2026-07-28T22:38:08-07:00,0, [N/A], 29148, 81559
